Dataset,Config,Machine,TrainTime,F1
Synthetic_DS1,TranAD_Scratch,entity_0010,2.96635365486145,0.5909090858057853
Synthetic_DS1,TranAD_Scratch,entity_0011,1.5462186336517334,0.24999999765625003
Synthetic_DS1,TranAD_Scratch,entity_0012,1.5502903461456299,0.8333333281944444
Synthetic_DS1,TranAD_Scratch,entity_0013,1.6771519184112549,0.8674698743155755
Synthetic_DS1,TranAD_Scratch,entity_0014,1.8748059272766113,0.742857137844898
Synthetic_DS1,TranAD_Scratch,entity_0015,2.3842456340789795,0.8823529359558824
Synthetic_DS1,TranAD_Scratch,entity_0016,2.2381811141967773,0.9433962210608757
Synthetic_DS1,TranAD_Scratch,entity_0017,1.8124134540557861,0.2702702677867056
Synthetic_DS1,TranAD_Scratch,entity_0018,1.697368860244751,0.3333333301851852
Synthetic_DS1,TranAD_Scratch,entity_0019,1.507483720779419,0.9142857090612244
Synthetic_DS1,OmniTransfer_Periodic,entity_0010,1.6884081363677979,0.7555555503407407
Synthetic_DS1,OmniTransfer_Periodic,entity_0011,1.0945589542388916,0.9433962210751157
Synthetic_DS1,OmniTransfer_Periodic,entity_0012,1.6464917659759521,0.9565217338542324
Synthetic_DS1,OmniTransfer_Periodic,entity_0013,1.2072241306304932,0.8915662598519378
Synthetic_DS1,OmniTransfer_Periodic,entity_0014,2.3102874755859375,0.8169014033882167
Synthetic_DS1,OmniTransfer_Periodic,entity_0015,2.2976274490356445,0.9428571376040817
Synthetic_DS1,OmniTransfer_Periodic,entity_0016,1.8707706928253174,0.9803921514802
Synthetic_DS1,OmniTransfer_Periodic,entity_0017,1.266791582107544,0.6779660965010055
Synthetic_DS1,OmniTransfer_Periodic,entity_0018,1.2688212394714355,0.3333333301851852
Synthetic_DS1,OmniTransfer_Periodic,entity_0019,0.7704401016235352,0.7674418553542457
